original_word,Positive,Neutral,Negative,Mixed
street.,0.0024093077518045,0.9964099526405334,0.0008439706871286,0.0003367940080352
retarded.,0.0004939507925882,0.0040496047586202,0.9918827414512634,0.0035738146398216
syndrome,0.0021938132122159,0.4037721157073974,0.5727258324623108,0.0213083028793334
continue,0.1673961132764816,0.7906394600868225,0.0404544174671173,0.0015099953161552
Kristoferson,0.0028919812757521,0.9966831803321838,0.0003667447308544,5.811483060824685e-05
player,0.0575857274234294,0.8277011513710022,0.032355859875679,0.0823573097586631
entitled,0.0172114577144384,0.9112924933433532,0.0388885773718357,0.0326073765754699
warn,0.0091741038486361,0.311939537525177,0.631534993648529,0.0473513156175613
"""Disappearances"".",0.0021833120845258,0.4615231454372406,0.5358803868293762,0.0004132393514737
director/writer,0.0019309771014377,0.9948211908340454,0.0026734627317637,0.0005743075162172
unbelievably,0.0177279710769653,0.0858420506119728,0.8868234753608704,0.0096064489334821
requested,0.0101514812558889,0.9785515666007996,0.0103854648768901,0.0009115019929595
writer/director,0.005438229534775,0.987111270427704,0.0057664234191179,0.0016840278403833
down's,0.0359909534454345,0.5087260603904724,0.4337225556373596,0.0215604025870561
IMDb,0.0010423709172755,0.9972203969955444,0.0017289473908022,8.359112143807579e-06
Kris,0.0043870937079191,0.9909902811050416,0.0045472374185919,7.534484029747546e-05
$20,0.0120032643899321,0.78834468126297,0.1181419044733047,0.0815101638436317
suffering.,0.0083151515573263,0.1301128268241882,0.6980597376823425,0.1635123491287231
suffer,0.0060667139478027,0.0323877595365047,0.889339804649353,0.0722056850790977
redeem,0.1021010354161262,0.292021244764328,0.0968449190258979,0.5090327858924866
fault,0.0057898145169019,0.0250733513385057,0.5858677625656128,0.3832691013813019
Claude,0.0042055239900946,0.9950868487358092,0.0005924752331338,0.0001152257464127
WITH,0.0006769924657419,0.0099716885015368,0.989297091960907,5.4337775509338826e-05
miscast.,0.0046137841418385,0.3344027101993561,0.6485750079154968,0.0124085508286952
role.,0.1059217453002929,0.8636943697929382,0.0158705133944749,0.0145134385675191
FACES?,0.0127657372504472,0.9794502854347228,0.0077299843542277,5.3896197641734034e-05
whorehouse.,0.0122816478833556,0.9223015308380128,0.0275503396987915,0.0378664396703243
Cagney,0.0046120951883494,0.9923239946365356,0.003051490522921,1.2453006092982832e-05
comment:,0.0090548507869243,0.9851109385490416,0.0034978527110069,0.0023363002110272
Warner,0.004558949265629,0.9685919880867004,0.0266791358590126,0.0001699135900707
Perhaps,0.0085703199729323,0.9447184801101683,0.0421074144542217,0.0046038031578063
ANGELS,0.0089085148647427,0.9857461452484132,0.0053300512954592,1.5326066204579547e-05
winds,0.054408885538578,0.8509465456008911,0.0804499462246894,0.0141946459189057
"too,",0.0388734377920627,0.9022842645645142,0.0259379260241985,0.0329044573009014
disaster.<br,0.000333772652084,0.046644315123558,0.9529863595962524,3.561368430382572e-05
Rains,0.2011127024888992,0.7124532461166382,0.0799269154667854,0.00650714058429
touches,0.2118843495845794,0.7677999138832092,0.0190553497523069,0.0012603444047272
grossly,0.025923378765583,0.1759565025568008,0.6908581256866455,0.107261948287487
appreciated,0.9701479077339172,0.0146672753617167,0.0033442978747189,0.0118405651301145
End,0.0624138340353965,0.6102409362792969,0.1196318119764328,0.2077134251594543
DIRTY,0.0051089082844555,0.4051604866981506,0.5896662473678589,6.438355922000483e-05
/>One,0.0254660919308662,0.9560786485671996,0.0178906209766864,0.000564617337659
nun,0.0105205187574028,0.602163553237915,0.2991356253623962,0.0881802588701248
"detective,",0.0016662070993334,0.9960922598838806,0.0022031909320503,3.840929275611416e-05
"""swimming""",0.0147028286010026,0.9752463698387146,0.0097379414364695,0.0003128499665763
Dead,0.0088616013526916,0.4876552224159241,0.3976057767868042,0.1058774143457412
Garfield,0.0011632135137915,0.9985334873199464,0.000223494018428,7.98027976998128e-05
comical,0.6919756531715393,0.2344577610492706,0.0508774369955062,0.0226890835911035
Garfield.,0.0018091992242261,0.9976166486740112,0.0004485207027755,0.0001257425756193
survive.,0.1373444944620132,0.4974477589130401,0.0778813138604164,0.2873263955116272
invent,0.0194251388311386,0.8837548494338989,0.0540485605597496,0.0427714809775352
joining,0.0126958219334483,0.9854920506477356,0.0011963620781898,0.0006156935123726
emergency,0.0047837714664638,0.6030791401863098,0.2653126120567322,0.1268245279788971
(fake),0.002046271925792,0.0352267064154148,0.9576663970947266,0.0050605959258973
Florence,0.0048771696165204,0.9939985275268556,0.001091290381737,3.302993718534708e-05
buried,0.0145104862749576,0.2788163125514984,0.3290305435657501,0.3776425719261169
"anything,",0.0463374070823192,0.8340674042701721,0.1010722890496254,0.0185228753834962
underneath,0.0064353882335126,0.9175917506217957,0.0757256895303726,0.0002471583429723
"That,",0.0397943779826164,0.8891378045082092,0.040152583271265,0.0309152733534574
fix,0.0157345943152904,0.1147272661328315,0.4434666335582733,0.426071435213089
concur,0.1640258729457855,0.1555480808019638,0.0868866443634033,0.5935393571853638
sorry.,0.0112632997334003,0.2033790946006775,0.6354219913482666,0.1499355882406234
flashes,0.0718356743454933,0.8119494915008545,0.1122553870081901,0.003959503956139
"snow,",0.0123269585892558,0.9569103121757508,0.0259741283953189,0.004788554739207
They're,0.0642877891659736,0.8722041845321655,0.0405967459082603,0.0229112226516008
constant.,0.1721938252449035,0.4709525108337402,0.3020948469638824,0.054758783429861
complaining,0.0024850056506693,0.0070524676702916,0.9760732650756836,0.0143892634660005
helping.,0.2957486808300018,0.6165264248847961,0.0429363586008548,0.0447885543107986
bickering,0.0026141579728573,0.1017353683710098,0.8952885866165161,0.0003618374175857
"feedback,",0.037031415849924,0.9137912392616272,0.0060458243824541,0.0431315414607524
electricity,0.0276343077421188,0.9283930659294128,0.0353073626756668,0.0086652599275112
Nightingale,0.006935189012438,0.988792359828949,0.0042188209481537,5.360698196454905e-05
stays,0.3135878145694732,0.6053184866905212,0.0228382665663957,0.0582553967833519
magically,0.3544393479824066,0.5496814846992493,0.0699832439422607,0.0258959345519542
overlooked,0.0529981814324855,0.5223091244697571,0.3522891104221344,0.0724035277962684
the<br,0.0178489796817302,0.9400116801261902,0.0135554214939475,0.0285838861018419
jerking,0.0103961331769824,0.2047773152589798,0.7350975275039673,0.0497290827333927
"soldiers,",0.0191619880497455,0.8697216510772705,0.1045509353280067,0.0065654413774609
they<br,0.0271270666271448,0.9261158108711244,0.0151439160108566,0.0316131711006164
"10,",0.0833607912063598,0.913670003414154,0.0021513006649911,0.0008179188007488
"/>Oscars,",0.0345162376761436,0.942842662334442,0.0223315171897411,0.0003094895218964
/>the,0.0214017070829868,0.9599003195762634,0.0166463907808065,0.0020515548530966
Wonderful,0.9989332556724548,0.0008564801537431,0.0001631359773455,4.712285226560198e-05
"wife,",0.015114408917725,0.975064218044281,0.0049652638845145,0.0048561953008174
Russell,0.0015713104512542,0.9971426129341124,0.0012358129024505,5.02225520904176e-05
/>(Cathy,0.0009956208523362,0.8756881952285767,0.1232470497488975,6.915711855981499e-05
Years'.,0.0117744263261556,0.9871076941490172,0.0010196822695434,9.82886049314402e-05
keep<br,0.0900765061378479,0.8156702518463135,0.0213921852409839,0.0728610605001449
`It's,0.0235246680676937,0.96763277053833,0.0078226588666439,0.0010199240641668
Sam,0.0030361406970769,0.9964074492454528,0.0003996633167844,0.0001566670543979
Myrna,0.0079820416867733,0.9478936791419984,0.0440510176122188,7.318874122574925e-05
away.The,0.0256197992712259,0.4734843075275421,0.4032957553863525,0.0976000800728797
finding,0.017197148874402,0.9367296695709229,0.0301267672330141,0.0159465298056602
/>and,0.013174039311707,0.9756380319595336,0.0097119510173797,0.0014760107733309
Andrews,0.0009913595858961,0.9983572363853456,0.0006330970791168,1.8306425772607327e-05
March,0.0012641383800655,0.998315453529358,0.000359175435733,6.133906572358683e-05
/>least,0.3077450096607208,0.5765404105186462,0.0687406361103057,0.0469739027321338
/>scene,0.0042376341298222,0.8862908482551575,0.109339915215969,0.0001316763955401
/>returning,0.0015006838366389,0.0253685899078845,0.972162663936615,0.000968042819295
artificial,0.0067074578255414,0.8166214823722839,0.1602922976016998,0.0163787771016359
",<br",0.0032881489023566,0.9922823309898376,0.003281005192548,0.0011484518181532
/>men,0.0182588901370763,0.9513903856277466,0.028848772868514,0.0015019318088889
a<br,0.0088278036564588,0.9800775051116944,0.0071137342602014,0.003980949986726
finance<br,0.0024238440673798,0.9962185025215148,0.001131992903538,0.0002256388834211
Loy,0.0011491714976727,0.9985128045082092,0.0003205412940587,1.7503189155831933e-05
readjusting,0.0321638025343418,0.120131030678749,0.3928431570529938,0.454861968755722
"classic,",0.6523844003677368,0.2641357481479645,0.0071968715637922,0.0762830227613449
Life.',0.0507510043680667,0.9399266242980956,0.0071435468271374,0.0021788696758449
Goldywn,0.0152811212465167,0.9801374077796936,0.0043907002545893,0.0001907533151097
/>days.,0.1608128696680069,0.832876980304718,0.0058193164877593,0.0004907908733002
not<br,0.0033694310113787,0.5014011859893799,0.4404986202716827,0.0547307468950748
"explosion,)",0.215279534459114,0.7395565509796143,0.0419837869703769,0.003180171130225
expense,0.0169370993971824,0.1905925422906875,0.7024579048156738,0.0900125354528427
/>real,0.1757056564092636,0.7899218201637268,0.0244309306144714,0.0099415527656674
best<br,0.8276532292366028,0.167161077260971,0.0030550421215593,0.0021306588314473
no<br,0.0038948035798966,0.4184707701206207,0.2563641667366028,0.3212702572345733
",so",0.0753993242979049,0.7686258554458618,0.0326385684311389,0.1233362182974815
quoted,0.0061236955225467,0.985154926776886,0.0085351075977087,0.0001862405770225
Harold,0.0034586160909384,0.9960225820541382,0.000367613392882,0.0001511290320195
/>will,0.13755664229393,0.8361076712608337,0.0226478241384029,0.0036878925748169
March's,0.0055496906861662,0.9938056468963624,0.0006263565737754,1.841710582084488e-05
reunited,0.0735182017087936,0.8788263201713562,0.0212099812924861,0.0264455080032348
"soldier,who",0.0516126565635204,0.5895705223083496,0.1768173575401306,0.1819994896650314
/>remember.,0.1022175475955009,0.8699697256088257,0.0274923872202634,0.0003203424275852
three<br,0.0094136940315365,0.9142696857452391,0.0153037048876285,0.0610129423439502
cleaned,0.2418104112148285,0.6791437864303589,0.0602490492165088,0.0187968164682388
O'Donnell,0.0009053840767592,0.9953742623329164,0.0037114089354872,9.038380994752517e-06
Dana,0.4689656496047973,0.5015455484390259,0.0072922962717711,0.0221964754164218
40's,0.0057683703489601,0.9935641884803772,0.0005584200844168,0.0001089199649868
"1945,",0.0008464197744615,0.9987668991088868,0.0003494068223517,3.72689391952008e-05
these<br,0.0101114204153418,0.9804045557975768,0.0050283069722354,0.0044556804932653
amateur,0.118159607052803,0.3549323678016662,0.2486914545297622,0.2782166302204132
"/>director,",0.0085019469261169,0.9870377779006958,0.0043292166665196,0.0001310562511207
1946<br,0.0002843691327143,0.999491810798645,0.0002082110586343,1.5645702660549432e-05
helpful.,0.8987448811531067,0.0846926942467689,0.0052328915335237,0.0113295083865523
Best,0.977500021457672,0.0217474792152643,0.0006881356821395,6.444904283853248e-05
/>money,0.0053343861363828,0.9678930640220642,0.0265808552503585,0.0001918060879688
depressing,0.0002977453405037,0.0033294565510004,0.993520200252533,0.0028526082169264
previously,0.0294704269617795,0.7148383855819702,0.094941645860672,0.160749539732933
BEFORE,0.0128504196181893,0.959345042705536,0.027737708762288,6.681887316517532e-05
insulting,0.0001146989161497,0.0039165206253528,0.9959173798561096,5.140524808666669e-05
wonder.,0.0394457876682281,0.8082873821258545,0.0886402428150177,0.0636264905333519
slavery,0.0010625935392454,0.5435645580291748,0.4546798169612884,0.0006930017261765
(whom,0.0061393822543323,0.9567190408706664,0.020211013033986,0.0169305764138698
sexually,0.0204041749238967,0.638495922088623,0.0830222889780998,0.2580775618553161
abusing,0.0002184937038691,0.0111720943823456,0.988513171672821,9.619239426683636e-05
/>Do,0.0306675322353839,0.937677264213562,0.030902724713087,0.0007524972315877
emotionally,0.1814934313297271,0.3941695094108581,0.1211775839328765,0.3031594753265381
doubly,0.3794104754924774,0.1862039715051651,0.1423887461423874,0.2919967472553253
/>What's,0.0026889322325587,0.9737744331359864,0.0234993658959865,3.720729728229344e-05
international,0.0390382185578346,0.548161506652832,0.0281650740653276,0.384635180234909
relative?,0.0036047042813152,0.9734809398651124,0.0213793627917766,0.001534919720143
admirable,0.9958657026290894,0.0030601890757679,0.0008117320248857,0.0002622760657686
realistic,0.9200516939163208,0.072672963142395,0.0037822977174073,0.0034931448753923
Auteuil,0.0044465702958405,0.6985054612159729,0.2969749569892883,7.306059706024826e-05
ground-breaking,0.1234495863318443,0.6953744888305664,0.1806696653366089,0.0005062339478172
Hmm...I,0.0016549255233258,0.9950902462005616,0.0031294452492147,0.0001253870723303
display,0.0220739655196666,0.9626715183258056,0.0144258877262473,0.0008287266828119
exploited,0.0165286585688591,0.1912568062543869,0.4459843933582306,0.3462300598621368
sick.,0.0104749072343111,0.0569032281637191,0.7039908170700073,0.2286310493946075
"""Happiness""",0.2659537196159363,0.7264730334281921,0.0066178613342344,0.0009553547715768
child-saving,0.4680728316307068,0.511907160282135,0.0080147944390773,0.0120052695274353
button-pushing,0.0217521768063306,0.1508288830518722,0.8154025673866272,0.0120163597166538
"neighbor,",0.0092942882329225,0.9649225473403932,0.0131132239475846,0.0126699088141322
sold,0.06068916618824,0.6881889700889587,0.04865013808012,0.2024717181921005
owe,0.0599607564508914,0.8874524831771851,0.0488566793501377,0.003730138996616
horrors,0.0021259216591715,0.1319285333156585,0.8589185476303101,0.0070269615389406
Menges,0.1220231875777244,0.8258906006813049,0.0510335303843021,0.0010526850819587
molested,0.0007137742359191,0.0083945346996188,0.9806318283081056,0.0102598732337355
cohorts,0.0212142672389745,0.9165750741958618,0.0170920453965663,0.0451186299324035
world.<br,0.1828514784574508,0.8098985552787781,0.003849564353004,0.0034003779292106
"teacher,",0.0127837434411048,0.946824312210083,0.0233233477920293,0.0170685369521379
handling,0.0407147072255611,0.3676852285861969,0.0766788050532341,0.514921247959137
admired),0.9967214465141296,0.0031050073448568,0.0001288323983317,4.4734559196513146e-05
pedophilia.<br,0.0020007535349577,0.9936233162879944,0.0043492093682289,2.676591793715488e-05
sexual,0.0154718207195401,0.5875381827354431,0.0616148822009563,0.3353750705718994
topic.,0.0008393681491725,0.9934855103492736,0.005514150019735,0.0001609804749023
"""thriller""",0.1303830295801162,0.8102815747261047,0.0570305362343788,0.0023048126604408
/>Of,0.0079412348568439,0.8666825890541077,0.1252778172492981,9.83547724899836e-05
actor.Still,0.0369424261152744,0.4138711988925934,0.3659915030002594,0.1831948906183242
man.I,0.0101132644340395,0.9758759140968324,0.0101492507383227,0.003861604258418
"junk,undervaluing",0.0022118561901152,0.0031139603815972,0.9909713268280028,0.0037029415834695
",after",0.007652074098587,0.9578283429145812,0.0338975042104721,0.0006220720824785
"course,all",0.0263830125331878,0.9053179025650024,0.0580817721784114,0.0102173537015914
"/>""He",0.0228922553360462,0.9664918184280396,0.0102532347664237,0.0003627286641858
"callous,calcined.<br",0.0042782323434948,0.2974683344364166,0.6877637505531311,0.010489635169506
"sinister,rancorous,Neanderthalian,ferocious,evil",0.0154660381376743,0.2269566655158996,0.7516547441482544,0.0059226085431873
"Team""",0.0158809907734394,0.9805128574371338,0.0033326959237456,0.0002735039161052
Prayer,0.110721156001091,0.8705465793609619,0.0134432734921574,0.0052890167571604
"Example"").<br",0.0349410250782966,0.942761480808258,0.0222345441579818,6.291606405284256e-05
1/2,0.0053150430321693,0.9805048108100892,0.0100808134302496,0.0040992307476699
mold,0.0078278584405779,0.4891765713691711,0.4322620630264282,0.0707335099577903
"Dragon"",etc.,etc.,for",0.0065811406821012,0.988515555858612,0.0048733502626419,2.991468682012055e-05
"outstanding,smart,intelligent",0.9993367791175842,0.0005393529427237,2.7954682082054205e-05,9.582046186551452e-05
inhabited,0.0035101685207337,0.957449734210968,0.0389638654887676,7.621567783644423e-05
Rourke,0.0786675289273262,0.1694290041923523,0.7513095736503601,0.0005938998656347
lines.<br,0.0039455243386328,0.9883363842964172,0.0071168323047459,0.0006012044032104
"part,as",0.0092033753171563,0.9253100156784058,0.0533460974693298,0.0121405916288495
"Claire"",""Out",0.0034028145018965,0.9759185910224916,0.0206365846097469,4.200672628940083e-05
"Fifty"",""Get",0.0880178734660148,0.909126877784729,0.0028348534833639,2.033281089097727e-05
"Carter"",""Double",0.0284044742584228,0.8525278568267822,0.1190161108970642,5.160954606253654e-05
"""Picture",0.002673384733498,0.9146490693092346,0.0826142057776451,6.332205521175638e-05
since.<br,0.0274815633893013,0.7230260372161865,0.0972176119685173,0.1522748172283172
"pest.""(Belloc,""The",0.0018485524924471,0.4613222181797027,0.5368028283119202,2.639353260747157e-05
characterization,0.0139488270506262,0.975498616695404,0.0101008880883455,0.0004516801855061
"Weeks"",""Year",0.0085949301719665,0.9883812069892884,0.0029575745575129,6.617230246774852e-05
"him,and",0.0344808436930179,0.9572633504867554,0.0052566323429346,0.0029991548508405
looks;/Despair,0.0011243864428251,0.0450577773153781,0.949148654937744,0.0046692471951246
"Rourke,abasing",0.0315961018204689,0.267286866903305,0.7004361748695374,0.0006808891776017
breast/And,0.0112980874255299,0.9166203737258912,0.0533088445663452,0.0187727063894271
"Handsome"",""Barfly"",""9",0.6699192523956299,0.3249465525150299,0.0050910506397485,4.3205407564528286e-05
"jerk,in",0.0045770592987537,0.4680037200450897,0.2286217212677002,0.298797458410263
"..."",""Johnny",0.0014915851643308,0.9967371821403505,0.0017668547807261,4.366025223134784e-06
Shakespeare,0.0035546501167118,0.9830310344696044,0.0126302726566791,0.000783942756243
Fishburne's,0.0058131348341703,0.9892857670783995,0.0048698387108743,3.1231662433128804e-05
perennial,0.2208963632583618,0.6120060086250305,0.1411607563495636,0.025936909019947
Bard's,0.0493866987526416,0.6326004266738892,0.3169530034065246,0.0010599100496619
celebrated.,0.6268435120582581,0.341611385345459,0.0069698216393589,0.0245752893388271
pentameter,0.0083653954789042,0.9187577366828918,0.0704226940870285,0.0024541863240301
Honest,0.3541455864906311,0.5270415544509888,0.0224657971411943,0.0963471457362175
emotion.<br,0.0472681783139705,0.94685161113739,0.004201391711831,0.0016789362998679
Iago,0.0604274496436119,0.7987139821052551,0.0950086712837219,0.0458498708903789
rolled,0.0690082907676696,0.7075300812721252,0.2212600260972976,0.0022016114089637
"tongue,",0.0115639856085181,0.7381464242935181,0.2494454830884933,0.0008441034005954
clarity,0.5251426696777344,0.3688106834888458,0.0376300476491451,0.0684166178107261
ought,0.121842123568058,0.8516443967819214,0.0263845417648553,0.0001289066858589
iambic,0.0308774895966053,0.891435444355011,0.0762800276279449,0.0014071034966036
died?<br,0.0006517666042782,0.7039311528205872,0.2952021360397339,0.000215020525502
film-friendly:,0.8678897023200989,0.1290570348501205,0.001714649843052,0.0013385945931077
Branagh,0.0028372723609209,0.9903568625450134,0.0067040231078863,0.0001018136608763
words,0.0062906579114496,0.9823386073112488,0.0103324363008141,0.0010382001055404
"minds,",0.0745473504066467,0.6495470404624939,0.163601204752922,0.1123043522238731
evilness...<br,0.0123191131278872,0.404023140668869,0.5581033229827881,0.0255543962121009
"camera,",0.015846500173211,0.980535089969635,0.0025397429708391,0.0010786002967506
celebrate,0.2734158635139465,0.277844488620758,0.0114440666511654,0.4372956752777099
pictures,0.0311890002340078,0.931855320930481,0.0141546921804547,0.0228010173887014
smirking,0.430877536535263,0.2915944755077362,0.0908173620700836,0.1867106407880783
"count,",0.0838702023029327,0.7980384230613708,0.0471616312861442,0.0709296762943267
"sad,",0.0033855284564197,0.0403525419533252,0.8988343477249146,0.0574276074767112
Are,0.0518187619745731,0.6253654360771179,0.0557626672089099,0.2670531272888183
intelligent),0.7427104115486145,0.2417374849319458,0.0036061366554349,0.0119459107518196
yes.,0.3039076626300812,0.5009217262268066,0.0316461399197578,0.1635244786739349
wife,0.011028285138309,0.9831222891807556,0.0033448203466832,0.0025046495720744
"Girl"".",0.0524428449571132,0.9224205613136292,0.0173853300511837,0.0077512431889772
more.,0.0915399640798568,0.7190476059913635,0.0722566768527031,0.1171557232737541
Russia.,0.0010541203664615,0.9704393744468688,0.026647275313735,0.0018591609550639
delicate,0.5413774847984314,0.3647762835025787,0.0607008561491966,0.0331454277038574
responds,0.0603871271014213,0.5787099599838257,0.0432889461517334,0.3176139891147613
kind.,0.1876006424427032,0.1938289403915405,0.0497705414891243,0.5687997937202454
"""Birthday",0.2773624360561371,0.7195029854774475,0.0031117985490709,2.2822714527137578e-05
deeper.<br,0.0240812711417675,0.9730470180511476,0.0025100463535636,0.0003617092443164
"she,",0.0213284008204936,0.9532690048217772,0.0117803802713751,0.0136221963912248
"woman,",0.0125961378216743,0.9750919938087464,0.0083366734907031,0.0039751874282956
any.,0.0289870668202638,0.9479913711547852,0.0212631579488515,0.0017584323650225
imagined.,0.0141588374972343,0.9388027191162108,0.0385079681873321,0.0085304118692874
"nature,",0.0562731400132179,0.9261257648468018,0.0084868352860212,0.009114340879023
routine,0.0121574606746435,0.931993305683136,0.0188131537288427,0.0370360538363456
"mistakes...well,",0.0289062783122062,0.1111569479107856,0.4273966252803802,0.4325401782989502
him:,0.0087755480781197,0.9888558983802797,0.0019001789623871,0.0004683524894062
/>*Sorry,0.01213800907135,0.1817086935043335,0.806125819683075,2.750854037003592e-05
natural,0.2097529619932174,0.7005801796913147,0.0051526394672691,0.0845142155885696
Much,0.1099362298846244,0.5659384727478027,0.0774818807840347,0.2466434687376022
"violent,",0.0040578171610832,0.1734019070863723,0.7354025840759277,0.0871376693248748
"normal,",0.0121592888608574,0.9652058482170104,0.008012038655579,0.0146228522062301
masterpiece.<br,0.2051143199205398,0.7925649285316467,0.0014503456186503,0.0008703580824658
satisfactory.,0.9897670149803162,0.0051517658866941,0.001499495236203,0.0035817134194076
"Girl""",0.0682014822959899,0.9066576957702636,0.0166077688336372,0.0085330251604318
proposes,0.0724279060959816,0.8957132697105408,0.0113218715414404,0.0205369684845209
responding,0.0599522776901721,0.7304354906082153,0.0940194576978683,0.1155928000807762
regular,0.0239607188850641,0.2403515875339508,0.0372595898807048,0.6984281539916992
internet.,0.0045918961986899,0.96761953830719,0.024279648438096,0.0035089566372334
giraffe?...,0.0025383087340742,0.993198812007904,0.0042422269470989,2.0561417841236107e-05
"/>""Birthday",0.2037232369184494,0.7938615679740906,0.00239615351893,1.904951386677567e-05
novel.,0.0095593342557549,0.9578946232795716,0.028102945536375,0.0044430894777178
communication,0.0157493185251951,0.9423048496246338,0.021923528984189,0.0200223438441753
"Nadia,",0.0286047402769327,0.9585525989532472,0.0125377131626009,0.0003049453371204
doubts,0.0096940966323018,0.2552655637264251,0.7167060971260071,0.0183342322707176
see...,0.0058935973793268,0.988591492176056,0.0049540591426193,0.0005608084611594
crudeness,0.000786209362559,0.0045909858308732,0.994455873966217,0.0001669115881668
birthday,0.2173171490430832,0.7756525874137878,0.0056458236649632,0.0013844345230609
(Besides,0.0154429832473397,0.9768745303153992,0.0063581890426576,0.0013242710847407
dare,0.0813230127096176,0.5878612399101257,0.0652613937854766,0.2655543684959411
"surprises,",0.4150553941726684,0.5640246868133545,0.0113765401765704,0.0095434347167611
/>Much,0.034711018204689,0.6396327018737793,0.3255449533462524,0.0001112971804104
waste.,0.0003407738986425,0.0016974388854578,0.9979519248008728,9.968061021936592e-06
"act,",0.0165900904685258,0.8980832695960999,0.0255601517856121,0.0597665049135685
reference.,0.036591175943613,0.9301164746284484,0.0187641438096761,0.0145282335579395
suit,0.0774194225668907,0.769199788570404,0.0470099039375782,0.1063709110021591
knocked,0.0116972746327519,0.2832692265510559,0.5373674631118774,0.1676660031080246
Chase,0.0074883680790662,0.9857643246650696,0.0064721410162746,0.0002752658037934
Creature,0.2778616845607757,0.5162938237190247,0.1960172951221466,0.0098271891474723
monster-on-the-loose,0.017647560685873,0.4990167319774627,0.4776005744934082,0.0057351109571754
anymore.,0.0375112555921077,0.2903926968574524,0.1744695305824279,0.4976265430450439
mediocre.,6.65569823468104e-05,0.0003170931595377,0.9994418025016784,0.0001744384207995
rubber,0.0042347246780991,0.8213446140289307,0.1741467416286468,0.0002738911716733
"palatable,",0.4491154849529266,0.1718148738145828,0.0506238006055355,0.3284457325935364
Masterson,0.0036233833525329,0.9958743453025818,0.0004768930957652,2.5464503778493963e-05
ranges,0.0991295725107193,0.8921581506729126,0.0072174137458205,0.0014948880998417
hearkens,0.0134107191115617,0.8714948892593384,0.1146598160266876,0.0004345609340816
"Unknown""",0.0029507144354283,0.9006937146186829,0.0960815027356147,0.0002740665804594
clunker,0.0004414326685946,0.0191231220960617,0.980230748653412,0.0002046593435807
good!,0.9307221174240112,0.0582920685410499,0.0044977921061217,0.0064879702404141
shine,0.4433056116104126,0.4630082249641418,0.0352990068495273,0.0583871118724346
Unfortunately,0.0006387535831891,0.0054482487030327,0.9898300766944884,0.0040829963982105
deadly,0.0045290272682905,0.0908716991543769,0.8491821885108948,0.055417027324438
Blaisdell.,0.0093494588509202,0.9780714511871338,0.010770016349852,0.0018090646481141
Tokugawa,0.0057709920220077,0.9902627468109132,0.0039580920711159,8.183344107237644e-06
violence),0.0061626615934073,0.3990105390548706,0.5490772128105164,0.0457496158778667
Zatoichi),0.0047479388304054,0.5091687440872192,0.4856105446815491,0.0004727651830762
Doom).,0.0612087920308113,0.898074746131897,0.0406384244561195,7.808645023033023e-05
views,0.0125324698165059,0.9456816911697388,0.0104255247861146,0.0313603170216083
background.<br,0.001404088223353,0.9975557327270508,0.0009158717584796,0.0001242326106876
affairs,0.0142903877422213,0.9695982336997986,0.0112149529159069,0.004896446596831
rejects,0.0354818999767303,0.3392859399318695,0.1822295933961868,0.4430025517940521
doing.,0.0507191382348537,0.8754956722259521,0.0426914282143116,0.0310938023030757
Takechi,0.0124177411198616,0.9722928404808044,0.0137589443475008,0.0015305869746953
Sakamoto,0.0016402719775214,0.6697854995727539,0.3285332918167114,4.099317447980866e-05
/>Check,0.0016452459385618,0.9977509379386902,0.0005714482394978,3.2339321478502825e-05
lesson,0.0043519847095012,0.3483735024929046,0.6389601826667786,0.0083143329247832
Hanpei,0.0087979054078459,0.7983894944190979,0.1907559484243393,0.0020566429011523
Izo,0.0233476124703884,0.9448392391204834,0.0306566134095191,0.0011565701570361
wealth.,0.0543549172580242,0.4201409816741943,0.0667717605829238,0.4587322771549225
/>Shintaro,0.0122776692733168,0.9737300872802734,0.0139783062040805,1.3941833458375186e-05
reputation,0.0640817955136299,0.3840296268463135,0.0679678171873092,0.4839207828044891
ultra-nationalist,0.0061000445857644,0.8627245426177979,0.1177342906594276,0.0134411295875906
Okada...<br,0.0157441161572933,0.8929893374443054,0.091018259525299,0.0002481964475009
Sword,0.0113588478416204,0.939061999320984,0.0492719411849975,0.0003072020190302
=,0.0395304225385189,0.8019914627075195,0.0177950747311115,0.1406829506158828
pro-west,0.0517986565828323,0.94352787733078,0.0045082918368279,0.0001651805650908
Okada's,0.0202697906643152,0.6958577632904053,0.2680584192276001,0.0158139988780021
looses,0.0047573349438607,0.0227908734232187,0.9429149627685548,0.0295368582010269
Okada,0.0141620663926005,0.493924081325531,0.4886466562747955,0.0032671832013875
/>Watch,0.0484100542962551,0.9403652548789978,0.0106695527210831,0.0005551007343456
emperor,0.0076274862512946,0.9877598881721495,0.0044320342130959,0.0001806795189622
"Okada,",0.0169881712645292,0.3320393860340118,0.6339747309684753,0.0169976390898227
Katsu,0.0110551277175545,0.8928794860839844,0.0958314538002014,0.0002339104248676
samurai,0.0004535472544375,0.999315857887268,0.0002220612659584,8.5972533270251e-06
betrayed,0.019339982420206,0.4599397778511047,0.338923841714859,0.1817963868379593
chance!!!,0.4484837055206299,0.4639697968959808,0.0151754533872008,0.072371058166027
Shogunate,0.0013788590440526,0.1325128674507141,0.8641918301582336,0.0019164697732776
